label4,realdata,WT1,WT2,WT3,KO1,KO2,KO3,realcv,cvKO,cvWT,Max CV,Min CV,1/Max CV,1/Min CV
YJR135C_mRNA,-0.177761651,679.5886269,669.6924772,677.446611,578.8528832,583.1476743,629.7758649,0.047286627,0.007706823,0.047286627,0.047286627,0.007706823,21.14762818,129.7551516
YJR135W-A_mRNA,-0.123986213,2013.074116,2226.894671,1954.212455,1759.445749,1916.47042,2008.165898,0.069496778,0.069496778,0.066386393,0.069496778,0.066386393,14.38915636,15.06332787
YJR136C_mRNA,-0.04460049,1639.300371,1686.172928,1649.926875,1760.399378,1613.310867,1450.230137,0.096489574,0.014818214,0.096489574,0.096489574,0.014818214,10.36381398,67.48451632
YJR137C_mRNA,-0.07775604,9043.501338,9259.143351,9454.440792,8714.263009,8789.696071,8796.720023,0.022216343,0.022216343,0.005214395,0.022216343,0.005214395,45.01190858,191.7768069
YJR138W_mRNA,0.031253527,5564.339075,6320.521297,5910.95298,6213.847425,5896.163654,6075.524308,0.063811799,0.063811799,0.026276328,0.063811799,0.026276328,15.67108305,38.05706748
YJR139C_mRNA,-0.04335449,31848.67237,30370.21947,28839.28259,28883.51915,29958.72903,29520.24011,0.049576148,0.049576148,0.018355367,0.049576148,0.018355367,20.17099046,54.47997884
YJR140C_mRNA,-0.038298546,7569.954291,7730.60132,7485.836452,7568.000792,7552.920954,7068.52911,0.038412442,0.016372988,0.038412442,0.038412442,0.016372988,26.03323136,61.07620567
YJR141W_mRNA,0.001190421,1356.690954,1197.994817,1293.213713,1421.861036,1197.19059,1232.024213,0.094196159,0.062274536,0.094196159,0.094196159,0.062274536,10.61614417,16.05792787
YJR142W_mRNA,0.036971616,4516.778069,4328.639963,4066.73565,4428.65369,4255.819451,4562.853708,0.052514836,0.052514836,0.03485723,0.052514836,0.03485723,19.04223781,28.68845247
YJR143C_mRNA,-0.079162369,27725.55845,27166.96858,24865.0662,24632.24048,25536.84766,25330.01498,0.057030345,0.057030345,0.018834152,0.057030345,0.018834152,17.53452486,53.09503722
YJR144W_mRNA,-0.020379569,3064.778954,2980.65696,2639.883,2987.720071,2730.366926,2845.40524,0.077716071,0.077716071,0.045162859,0.077716071,0.045162859,12.8673515,22.14208803
YJR145C_mRNA,-0.089915946,110294.7479,115977.1712,104965.161,98905.64544,105914.6791,106402.5794,0.049876183,0.049876183,0.040433515,0.049876183,0.040433515,20.04964957,24.73195811
YJR146W_mRNA,0.348828078,81.21912858,73.56108523,54.48356659,130.6471911,64.6869109,71.16870115,0.409254174,0.197381212,0.409254174,0.409254174,0.197381212,2.443469273,5.066338331
YJR147W_mRNA,-0.009646772,2252.587668,2161.931635,2161.866803,2261.054672,2171.356158,2100.148087,0.037028445,0.023885007,0.037028445,0.037028445,0.023885007,27.00626516,41.86726758
YJR148W_mRNA,0.014479814,16701.30489,18519.24204,16444.78519,16369.99768,17078.30995,18738.18189,0.06987652,0.065668827,0.06987652,0.06987652,0.065668827,14.3109589,15.22792553
YJR149W_mRNA,0.063779419,506.3764037,591.3546981,578.7593961,621.7661941,563.8381487,566.6639978,0.082065629,0.082065629,0.055915404,0.082065629,0.055915404,12.18536939,17.88415931
YJR150C_mRNA,0.980681969,156.6368908,129.9260726,126.4429942,254.6189783,347.5714615,212.8347006,0.253864663,0.119991257,0.253864663,0.253864663,0.119991257,3.939106716,8.333940536
YJR151C_mRNA,0.246897429,497.2599709,531.1683557,683.614562,723.8045113,687.4191128,620.3762251,0.173936049,0.173936049,0.077474831,0.173936049,0.077474831,5.749239492,12.90741767
YJR152W_mRNA,-0.104380311,938.1638118,905.6611532,988.9281333,833.4718615,922.0298493,879.5377217,0.050425443,0.044443602,0.050425443,0.050425443,0.044443602,19.83125855,22.50042655
YJR153W_mRNA,0.621545886,139.2327919,203.4871578,111.0231168,147.8125155,193.0952564,357.1863114,0.473411151,0.313317052,0.473411151,0.473411151,0.313317052,2.112328784,3.191655209
YJR154W_mRNA,-0.045172971,339.7943135,305.7084061,380.3569743,266.0625279,349.5024141,378.6712023,0.176346466,0.109287119,0.176346466,0.176346466,0.109287119,5.670655177,9.150209192
YJR155W_mRNA,0.079690247,427.643575,422.259736,487.2681239,525.4496518,434.4643269,453.1969177,0.101997498,0.080944732,0.101997498,0.101997498,0.080944732,9.804162059,12.35410848
YJR156C_mRNA,-0.272395623,192.2738554,242.6560474,265.2218902,199.3084886,201.7845429,178.5931557,0.160025858,0.160025858,0.065906855,0.160025858,0.065906855,6.248990086,15.17292851
YJR158W_mRNA,-0.607383017,3.315066473,7.642710153,14.39188552,1.907258264,8.689286538,6.042625569,0.660641939,0.660641939,0.616281481,0.660641939,0.616281481,1.513679258,1.622635162
YJR159W_mRNA,-0.110908647,313.2737817,286.6016308,395.7768517,309.9294679,309.9178865,302.1312785,0.17149715,0.17149715,0.014638996,0.17149715,0.014638996,5.831000685,68.31069501
YJR160C_mRNA,-0.216698144,285.9244833,359.2073772,360.8251297,240.3145413,289.6428846,335.7014205,0.165317248,0.127593577,0.165317248,0.165317248,0.127593577,6.048975619,7.837385084
YJR161C_mRNA,-0.072518766,1824.115327,1812.277645,2083.739424,1892.953827,1656.7573,1889.998997,0.080466056,0.080466056,0.074741039,0.080466056,0.074741039,12.42760055,13.37953032
YKL001C_mRNA,0.003929343,1805.882461,1748.269948,1804.125649,1897.721973,1783.234693,1691.935159,0.057572855,0.01834576,0.057572855,0.057572855,0.01834576,17.36929673,54.50850731
YKL003C_mRNA,0.009845532,1982.409751,2084.549194,1921.316716,1940.635284,1974.398997,2114.247546,0.045801298,0.041316675,0.045801298,0.045801298,0.041316675,21.83344234,24.20330264
YKL004W_mRNA,-0.104639332,9842.432358,9933.612522,9535.652146,8914.525127,9653.797344,8692.652583,0.055381123,0.021338249,0.055381123,0.055381123,0.021338249,18.05669431,46.86420156
YKL005C_mRNA,0.004342519,3435.237632,3345.59637,3539.375845,3274.76244,3551.021765,3525.536318,0.044247713,0.028191309,0.044247713,0.044247713,0.028191309,22.60003808,35.47192549
YKL006C-A_mRNA,-0.118261917,636.4927628,616.1935061,653.8027991,592.203691,559.9762436,604.2625569,0.039105954,0.029621625,0.039105954,0.039105954,0.029621625,25.57155387,33.75911993
YKL007W_mRNA,0.025702925,7298.11884,6823.029489,6939.972794,6995.823313,7124.249485,7319.633773,0.035260131,0.035260131,0.022815838,0.035260131,0.022815838,28.36064343,43.82920306
YKL008C_mRNA,-0.052987274,6028.448381,5550.518249,5715.634533,5156.272717,5969.539852,5545.116064,0.07319867,0.042106595,0.07319867,0.07319867,0.042106595,13.66145043,23.74924893
YKL009W_mRNA,-0.092318417,10398.53476,10458.09351,9877.973423,10310.63818,9470.35685,9048.496088,0.066861379,0.031150409,0.066861379,0.066861379,0.031150409,14.95631738,32.10230686
YKL010C_mRNA,-0.000832588,13150.03993,13040.3742,13408.09734,12838.70901,13484.80723,13252.14928,0.024805948,0.014302493,0.024805948,0.024805948,0.014302493,40.31291255,69.91787876
YKL011C_mRNA,-0.131745239,1645.930504,1585.862357,1672.542695,1571.58081,1442.421565,1462.315388,0.046606827,0.027161608,0.046606827,0.046606827,0.027161608,21.4560843,36.81667171
YKL012W_mRNA,0.068956418,4394.949376,4665.874549,4818.197672,4896.885593,4863.104033,4798.516105,0.046338094,0.046338094,0.010299597,0.046338094,0.010299597,21.58051664,97.09117704
YKL013C_mRNA,0.055196676,5606.606172,5503.706649,5565.547727,5743.708263,5524.455286,6058.067835,0.046440879,0.009318566,0.046440879,0.046440879,0.009318566,21.53275355,107.3126472
YKL014C_mRNA,-0.082675441,23274.25294,24082.17969,22516.10489,23345.79478,22055.34019,20579.83988,0.062927627,0.033625625,0.062927627,0.062927627,0.033625625,15.89127154,29.73922438
YKL015W_mRNA,0.058859398,7677.693951,6975.883692,8023.476175,7868.393969,7921.732894,7831.242738,0.07061554,0.07061554,0.005776857,0.07061554,0.005776857,14.16118893,173.1045234
YKL016C_mRNA,0.040531529,5284.215958,4826.371462,5250.982229,5378.468305,5303.361217,5117.432454,0.049855115,0.049855115,0.025516663,0.049855115,0.025516663,20.05812232,39.19007744
YKL017C_mRNA,0.017451363,3029.970756,3344.641031,3096.311369,3287.159618,3162.9003,3136.12267,0.052542235,0.052542235,0.025221028,0.052542235,0.025221028,19.03230794,39.64945379
YKL018C-A_mRNA,0.296056851,122.6574595,152.8542031,104.8551659,170.6996146,150.6143,145.6944165,0.191379179,0.191379179,0.085096457,0.191379179,0.085096457,5.225228823,11.75137051
YKL018W_mRNA,-0.02658692,2050.368613,2045.380305,1988.136185,2059.838925,1992.743046,1920.212125,0.035074553,0.017051591,0.035074553,0.035074553,0.017051591,28.51069825,58.64555319
YKL019W_mRNA,-0.035269966,5212.113262,5066.161493,4949.780625,5067.585208,4828.346886,4964.352607,0.02589506,0.02589506,0.024224174,0.02589506,0.024224174,38.61740456,41.28107691
YKL020C_mRNA,0.034608696,10573.40452,11116.32192,11426.12911,10919.05356,11338.55346,11662.26735,0.039102728,0.039102728,0.032957158,0.039102728,0.032957158,25.5736635,30.34242182
YKL021C_mRNA,0.007674819,4535.010935,4650.589128,4165.422865,4818.688005,4550.289717,4053.258951,0.086803084,0.056944674,0.086803084,0.086803084,0.056944674,11.52032801,17.56090472
YKL022C_mRNA,0.031239317,4498.545204,4430.861211,4716.426482,4495.407729,4637.182583,4811.944162,0.03411109,0.032805773,0.03411109,0.03411109,0.032805773,29.31597897,30.48244018
YKL023C-A_mRNA,-0.04466177,4054.326296,3777.409493,3556.851706,3546.546742,3791.425359,3703.458071,0.065662789,0.065662789,0.033703875,0.065662789,0.033703875,15.22932579,29.67017922
YKL023W_mRNA,0.087005021,2047.053547,2221.162638,2213.266394,2197.16152,2293.00617,2394.222531,0.045508931,0.045508931,0.042941802,0.045508931,0.042941802,21.97370869,23.28733204
YKL024C_mRNA,-0.108734626,6339.235863,5978.510017,5651.89904,5544.399774,5608.451722,5512.217325,0.057398377,0.057398377,0.008818831,0.057398377,0.008818831,17.42209535,113.3937097
YKL025C_mRNA,0.07852382,3966.477035,3994.271394,3846.7454,4146.379466,4277.059929,4044.530714,0.028046779,0.019917595,0.028046779,0.028046779,0.019917595,35.65471794,50.20686499
YKL026C_mRNA,0.138831704,853.6296167,674.469171,927.2486239,781.0222592,954.8560429,967.4914939,0.15884927,0.15884927,0.115635921,0.15884927,0.115635921,6.295276022,8.647831835
YKL027W_mRNA,-0.038967814,3285.230875,3187.010134,3111.731247,3169.863235,3061.52529,3097.181306,0.02723367,0.02723367,0.01775623,0.02723367,0.01775623,36.71925192,56.31826061
YKL028W_mRNA,-0.068734889,6697.263042,6370.198913,6477.376474,6325.422033,5997.538664,6312.529511,0.029893561,0.025593052,0.029893561,0.029893561,0.025593052,33.45201949,39.07310437
YKL029C_mRNA,-0.096087183,23556.86236,26708.40597,21942.48545,22560.95801,21913.41517,23080.81547,0.100706239,0.100706239,0.025972667,0.100706239,0.025972667,9.929871421,38.50201486
YKL030W_mRNA,-0.672725607,11.60273265,18.15143661,26.72778739,9.536291321,14.48214423,11.4138483,0.402879751,0.402879751,0.21139212,0.402879751,0.21139212,2.482130209,4.73054531
YKL031W_mRNA,0.144806588,48.06846386,35.34753446,25.69979556,33.37701962,55.03214808,32.22733637,0.319489016,0.308464895,0.319489016,0.319489016,0.308464895,3.129998055,3.241859981
YKL032C_mRNA,0.07052056,7100.872385,7117.27383,7510.508255,8133.502868,7371.411413,7312.248342,0.060221624,0.032019525,0.060221624,0.060221624,0.032019525,16.60533089,31.23094459
YKL033W_mRNA,-0.032761122,3220.587078,3491.763201,3254.62211,3287.159618,3235.311021,3220.719428,0.044463458,0.044463458,0.010751429,0.044463458,0.010751429,22.4903785,93.01089459
YKL033W-A_mRNA,-0.024556024,9791.877594,10595.66229,9749.474445,9396.107839,10116.26048,10116.02661,0.047461007,0.047461007,0.042092678,0.047461007,0.042092678,21.06992814,23.75710117
YKL034W_mRNA,0.048458757,5020.668173,5017.439216,5207.806573,5081.889645,5167.229061,5517.588548,0.043932924,0.021446104,0.043932924,0.043932924,0.021446104,22.76197256,46.62851658
YKL035W_mRNA,0.132764013,58491.03285,51223.35413,59072.52209,58384.03636,61523.04512,65149.57468,0.077734687,0.077734687,0.05488636,0.077734687,0.05488636,12.8642699,18.21946282
YKL036C_mRNA,-0.436399501,33.15066473,28.66016308,15.41987734,31.46976136,13.51666795,12.08525114,0.567821399,0.35807755,0.567821399,0.567821399,0.35807755,1.761117144,2.792691134
YKL037W_mRNA,-0.110105873,71.27392917,85.98048923,77.09938669,56.26411879,76.27262628,84.59675797,0.201198852,0.094805349,0.201198852,0.201198852,0.094805349,4.970207289,10.54792805
YKL038W_mRNA,0.013566405,9033.556138,8814.910823,8905.493159,9175.819509,9083.200861,8747.707616,0.025021064,0.012318562,0.025021064,0.025021064,0.012318562,39.96632599,81.1783077
YKL039W_mRNA,0.000691375,12593.10876,12681.16682,12223.85076,12319.93476,12501.95238,12694.21352,0.019412133,0.019412133,0.014966593,0.019412133,0.014966593,51.51417436,66.81547196
YKL040C_mRNA,0.04022101,3913.435971,4010.512153,4061.595691,4109.18793,3879.283701,4335.919547,0.055577535,0.018837752,0.055577535,0.055577535,0.018837752,17.99288154,53.08489142
YKL041W_mRNA,0.033701821,682.9036934,537.855727,485.2121402,551.1976384,599.5607711,595.53432,0.180041354,0.180041354,0.046101814,0.180041354,0.046101814,5.55427949,21.69112037
YKL042W_mRNA,-0.021077828,1349.232054,1364.223762,1159.574776,1226.367064,1232.913212,1357.576545,0.088359457,0.088359457,0.058113211,0.088359457,0.058113211,11.31740767,17.20779121
YKL043W_mRNA,-0.037186725,4877.291548,5107.24106,5332.193583,5015.135606,4712.489733,5199.343601,0.049403786,0.044550432,0.049403786,0.049403786,0.044550432,20.24136376,22.44647124
YKL044W_mRNA,-0.172564355,716.0543581,899.9291206,775.1058342,795.3266962,642.0417275,684.159495,0.117784124,0.117784124,0.111983588,0.117784124,0.111983588,8.490108531,8.929880008
YKL045W_mRNA,0.011173795,2216.121937,2076.906484,2211.21041,2162.830872,2172.321635,2219.657792,0.036436127,0.036436127,0.013932409,0.036436127,0.013932409,27.44528805,71.77509491
YKL046C_mRNA,-0.013571071,6101.379843,6191.550563,5696.102689,5907.732473,5952.161279,5960.714423,0.044009603,0.044009603,0.004788288,0.044009603,0.004788288,22.72231342,208.8429188
YKL047W_mRNA,0.031405748,3053.176221,3361.837129,3563.019657,3409.224147,3429.371754,3359.028414,0.07721047,0.07721047,0.010657042,0.07721047,0.010657042,12.95161132,93.83466509
YKL048C_mRNA,-0.031805481,1532.389477,1493.194496,1561.519578,1395.15942,1538.969194,1552.954771,0.058398468,0.022423217,0.058398468,0.058398468,0.022423217,17.12373687,44.59663482
YKL049C_mRNA,0.060687079,1360.834787,1433.963493,1424.796666,1554.415485,1478.144188,1368.31899,0.06377207,0.028324409,0.06377207,0.06377207,0.028324409,15.68084594,35.30523824
YKL050C_mRNA,0.055862422,1059.163738,1103.416278,1016.683912,1178.685607,1134.434631,991.6619962,0.088727019,0.040923814,0.088727019,0.088727019,0.040923814,11.27052398,24.4356499
YKL051W_mRNA,-0.028380807,6023.475781,5845.717929,5939.736751,5964.950221,6066.08748,5430.977581,0.058627704,0.014980426,0.058627704,0.058627704,0.014980426,17.05678256,66.75377775
YKL052C_mRNA,-0.064823227,2865.046199,3112.49371,2940.056612,2830.371264,2852.016937,2843.391032,0.042684186,0.042684186,0.003834339,0.042684186,0.003834339,23.42788002,260.801151
YKL053C-A_mRNA,-0.003938834,1378.238886,1309.769453,1475.168265,1370.365063,1350.701319,1430.759454,0.059886837,0.059886837,0.030145917,0.059886837,0.030145917,16.69816027,33.17198773
YKL053W_mRNA,0.128752777,44.75339738,50.63295477,75.04340304,61.98589359,51.17024295,73.18290967,0.282732005,0.282732005,0.177207367,0.282732005,0.177207367,3.536918288,5.643106238
YKL054C_mRNA,0.05012184,24835.64925,24346.80853,22624.04403,26102.7366,25016.45594,23225.83848,0.058621857,0.048536997,0.058621857,0.058621857,0.048536997,17.05848374,20.60284036
YKL055C_mRNA,-0.043091571,678.7598603,680.2012036,614.7391099,661.8186177,600.5262474,653.2749643,0.056825385,0.056825385,0.051988645,0.056825385,0.051988645,17.59776896,19.23496934
YKL056C_mRNA,-0.126207245,105332.9221,99524.32696,97244.94244,88924.96294,96989.81634,90882.43137,0.045592393,0.041413279,0.045592393,0.045592393,0.041413279,21.93348367,24.14684439
YKL057C_mRNA,-0.0217671,8674.700193,9405.310182,8845.869633,8730.474704,8914.242512,8877.959767,0.042573912,0.042573912,0.011009081,0.042573912,0.011009081,23.48856275,90.83410423
YKL058W_mRNA,0.009598772,3517.285528,3489.852524,3597.971379,3499.818915,3648.53487,3527.550527,0.022222245,0.015898762,0.022222245,0.022222245,0.015898762,44.99995372,62.89797958
YKL059C_mRNA,0.129010879,3042.402255,3139.243195,3235.090266,3370.125353,3372.408653,3555.078043,0.030918671,0.030693576,0.030918671,0.030918671,0.030693576,32.34291636,32.58010679
YKL060C_mRNA,-0.079051379,1226331.766,1138798.205,1049150.978,1054664.231,1091146.537,1086420.436,0.077842887,0.077842887,0.018414515,0.077842887,0.018414515,12.84638893,54.3049869
YKL061W_mRNA,0.205107894,876.0063154,838.7874393,985.8441578,1074.740032,1142.158442,896.3227928,0.122406012,0.084933654,0.122406012,0.122406012,0.084933654,8.169533379,11.77389584
YKL062W_mRNA,0.061397155,5659.647236,6808.699408,7144.543167,6019.307082,6259.182736,8187.086243,0.174203195,0.119106936,0.174203195,0.174203195,0.119106936,5.740422843,8.395816715
YKL063C_mRNA,0.079218291,1986.553584,1988.059979,2072.431514,2215.280474,2024.603763,2148.489091,0.045435273,0.02438508,0.045435273,0.045435273,0.02438508,22.00933197,41.0086831
YKL064W_mRNA,0.043769447,15557.60696,15291.15234,16049.00833,16077.23354,16244.13844,16021.01459,0.02459297,0.02459297,0.007201596,0.02459297,0.007201596,40.66202739,138.8580999
YKL065C_mRNA,0.03644451,10674.51404,10842.13969,11742.75059,11438.78144,11478.54752,11192.95676,0.051820272,0.051820272,0.01360495,0.051820272,0.01360495,19.29746707,73.50265773
YKL065W-A_mRNA,-0.379202256,77.90406211,72.60574646,52.42758295,41.95968181,48.2738141,65.79747842,0.23745968,0.198725942,0.23745968,0.23745968,0.198725942,4.211241248,5.032055657
YKL066W_mRNA,0.124069314,1405.588184,1433.008154,1482.364208,1707.949776,1474.282283,1526.77006,0.078104418,0.027012602,0.078104418,0.078104418,0.027012602,12.80337306,37.01975818
YKL067W_mRNA,-0.028152549,7343.701004,7103.899088,7118.843371,6506.611568,7207.280445,7435.786464,0.068677501,0.018687868,0.068677501,0.068677501,0.018687868,14.56080929,53.51065137
YKL068W_mRNA,-0.027578175,10004.87061,10624.32245,9378.369397,10344.96883,9746.483067,9347.941756,0.062282285,0.062282285,0.05114003,0.062282285,0.05114003,16.05592993,19.55415341
YKL068W-A_mRNA,-0.038951138,1773.560563,1653.691409,1966.548357,1602.096942,1815.09541,1832.929756,0.087793079,0.087793079,0.073388574,0.087793079,0.073388574,11.39041949,13.62609939
YKL069W_mRNA,-0.137982098,1735.437299,1551.470161,1523.483881,1484.800559,1359.390605,1527.441463,0.071810692,0.071810692,0.059947771,0.071810692,0.059947771,13.92550297,16.68118744
YKL070W_mRNA,-0.89383183,18.2328656,32.48151815,43.17565655,17.16532438,12.55119167,20.81348807,0.399835895,0.399835895,0.245827134,0.399835895,0.245827134,2.501026075,4.0678992
YKL071W_mRNA,-0.379573355,310.7874818,241.7007086,313.5375059,237.4536539,244.2654994,183.9643784,0.148829996,0.141003997,0.148829996,0.148829996,0.141003997,6.719075638,7.091997538
